Exx	Eyy	Ezz	Eyz	Exz	Exy	Txx	Tyy	Tzz	Tyz	Txz	Txy	TwinRealVF	TwinMade	SlipTotal	Basal	Prismatic	Pyr1	Pyr2	Slip_share_Twin
1.6116e-14	19.5233	-0.487513	4.16318e-17	-2.03027e-18	-9.13725e-17	33.24	114.138	-129.302	-0.964488	1.6209	-0.416789	0.393109	0.190918	6.04455	1.77389	1.61989	2.65077	0	0.050711
1.61373e-14	19.6237	-0.487576	4.18051e-17	-1.96137e-18	-9.32186e-17	33.2737	114.149	-129.339	-0.964856	1.62003	-0.416383	0.393109	0.190918	6.0527	1.7758	1.62171	2.65519	0	0.0507111
1.61568e-14	19.7246	-0.487638	4.33839e-17	-2.08179e-18	-9.77981e-17	33.3074	114.16	-129.376	-0.965219	1.61912	-0.415993	0.393109	0.190918	6.06084	1.7777	1.62353	2.65961	0	0.0507111
1.61749e-14	19.826	-0.487699	4.34959e-17	-2.14391e-18	-1.02122e-16	33.341	114.171	-129.413	-0.965577	1.61819	-0.415617	0.393109	0.190918	6.06898	1.77961	1.62534	2.66403	0	0.0507111
1.61953e-14	19.9279	-0.487761	4.38877e-17	-2.18535e-18	-1.03738e-16	33.3747	114.182	-129.45	-0.965931	1.61722	-0.41525	0.39311	0.190918	6.07713	1.78152	1.62716	2.66845	0	0.0507111
1.62175e-14	20.0302	-0.487822	4.39468e-17	-1.95032e-18	-1.07623e-16	33.4083	114.193	-129.487	-0.966282	1.61625	-0.41489	0.39311	0.190918	6.08527	1.78342	1.62897	2.67287	0	0.0507112
1.62364e-14	20.1332	-0.487882	4.47113e-17	-1.93964e-18	-1.06906e-16	33.4418	114.204	-129.524	-0.96663	1.61525	-0.414535	0.39311	0.190918	6.09341	1.78533	1.63078	2.6773	0	0.0507112
1.62581e-14	20.2366	-0.487943	4.45988e-17	-1.99176e-18	-1.09237e-16	33.4753	114.215	-129.561	-0.966976	1.61425	-0.414184	0.39311	0.190918	6.10155	1.78723	1.6326	2.68172	0	0.0507112
1.62798e-14	20.3405	-0.488003	4.54058e-17	-1.9989e-18	-1.10958e-16	33.5087	114.226	-129.597	-0.967319	1.61324	-0.413837	0.393111	0.190918	6.1097	1.78914	1.63441	2.68615	0	0.0507113
1.63057e-14	20.445	-0.488063	4.58147e-17	-2.01025e-18	-1.10081e-16	33.542	114.236	-129.634	-0.967661	1.61221	-0.413494	0.393111	0.190918	6.11784	1.79104	1.63622	2.69058	0	0.0507113
1.63288e-14	20.55	-0.488122	4.5661e-17	-1.9744e-18	-1.10947e-16	33.5752	114.247	-129.67	-0.968002	1.61118	-0.413155	0.393111	0.190918	6.12598	1.79294	1.63803	2.69501	0	0.0507113
1.63512e-14	20.6555	-0.488182	4.62944e-17	-2.03036e-18	-1.11878e-16	33.6084	114.258	-129.707	-0.968341	1.61013	-0.412819	0.393111	0.190918	6.13412	1.79485	1.63984	2.69944	0	0.0507113
1.6369e-14	20.7615	-0.488241	4.64501e-17	-1.95196e-18	-1.10129e-16	33.6416	114.268	-129.743	-0.968678	1.60908	-0.412489	0.393111	0.190918	6.14226	1.79675	1.64165	2.70387	0	0.0507114
1.63942e-14	20.8681	-0.488299	4.63127e-17	-1.91923e-18	-1.05404e-16	33.6746	114.279	-129.779	-0.969014	1.60801	-0.412163	0.393112	0.190918	6.15041	1.79865	1.64345	2.7083	0	0.0507114
1.64179e-14	20.9752	-0.488358	4.64496e-17	-1.86216e-18	-1.04789e-16	33.7076	114.29	-129.815	-0.969349	1.60693	-0.411842	0.393112	0.190918	6.15855	1.80055	1.64526	2.71274	0	0.0507114
1.64417e-14	21.0829	-0.488416	4.69557e-17	-1.94286e-18	-1.0706e-16	33.7406	114.3	-129.851	-0.969682	1.60585	-0.411526	0.393112	0.190918	6.16669	1.80245	1.64707	2.71717	0	0.0507114
1.64637e-14	21.1911	-0.488473	4.73706e-17	-1.96233e-18	-1.05801e-16	33.7735	114.311	-129.887	-0.970015	1.60475	-0.411216	0.393112	0.190918	6.17483	1.80435	1.64887	2.72161	0	0.0507115
1.64865e-14	21.2998	-0.488531	4.80793e-17	-1.93883e-18	-1.04903e-16	33.8064	114.322	-129.923	-0.970346	1.60365	-0.410912	0.393112	0.190918	6.18297	1.80625	1.65068	2.72605	0	0.0507115
1.65032e-14	21.4091	-0.488588	4.83508e-17	-1.8431e-18	-1.03181e-16	33.8392	114.332	-129.959	-0.970676	1.60254	-0.410612	0.393112	0.190918	6.19111	1.80815	1.65248	2.73048	0	0.0507115
1.65235e-14	21.5189	-0.488645	4.76688e-17	-1.86934e-18	-1.0324e-16	33.8721	114.343	-129.995	-0.971004	1.60142	-0.410317	0.393113	0.190918	6.19925	1.81005	1.65429	2.73492	0	0.0507115
1.65417e-14	21.6292	-0.488702	4.81932e-17	-1.87122e-18	-9.92822e-17	33.9049	114.353	-130.03	-0.971331	1.6003	-0.410027	0.393113	0.190918	6.2074	1.81194	1.65609	2.73936	0	0.0507116
1.6563e-14	21.7402	-0.488758	4.81019e-17	-1.73047e-18	-9.78577e-17	33.9376	114.363	-130.066	-0.971657	1.59918	-0.409741	0.393113	0.190918	6.21554	1.81384	1.65789	2.74381	0	0.0507116
1.65845e-14	21.8517	-0.488814	4.85766e-17	-1.81081e-18	-9.71639e-17	33.9704	114.374	-130.101	-0.97198	1.59806	-0.409459	0.393113	0.190918	6.22368	1.81574	1.65969	2.74825	0	0.0507116
1.6604e-14	21.9637	-0.48887	4.93474e-17	-1.82737e-18	-9.69386e-17	34.0032	114.384	-130.137	-0.972302	1.59693	-0.409181	0.393113	0.190918	6.23182	1.81763	1.66149	2.75269	0	0.0507116
1.66247e-14	22.0763	-0.488925	4.9576e-17	-1.89559e-18	-9.65976e-17	34.0359	114.394	-130.172	-0.972622	1.5958	-0.408907	0.393114	0.190918	6.23996	1.81953	1.66329	2.75714	0	0.0507116
1.66456e-14	22.1895	-0.488981	4.94172e-17	-1.87098e-18	-9.70566e-17	34.0686	114.404	-130.208	-0.972941	1.59467	-0.408636	0.393114	0.190918	6.2481	1.82142	1.66509	2.76158	0	0.0507117
1.66682e-14	22.3032	-0.489036	4.96062e-17	-1.89839e-18	-9.68449e-17	34.1012	114.414	-130.243	-0.973256	1.59355	-0.408363	0.393114	0.190918	6.25624	1.82332	1.66689	2.76603	0	0.0507117
1.6691e-14	22.4175	-0.48909	5.01343e-17	-1.77525e-18	-9.61614e-17	34.1338	114.425	-130.278	-0.973569	1.59243	-0.408087	0.393114	0.190918	6.26438	1.82521	1.66869	2.77048	0	0.0507117
1.67069e-14	22.5324	-0.489145	5.03439e-17	-1.81983e-18	-9.48635e-17	34.1663	114.435	-130.313	-0.973879	1.59133	-0.407808	0.393114	0.190918	6.27252	1.8271	1.67048	2.77493	0	0.0507117
1.67224e-14	22.6478	-0.489199	4.95971e-17	-1.78425e-18	-9.77935e-17	34.1988	114.445	-130.348	-0.974182	1.59025	-0.407516	0.393114	0.190918	6.28066	1.829	1.67228	2.77938	0	0.0507117
1.67449e-14	22.7639	-0.489253	4.9666e-17	-1.8127e-18	-9.57012e-17	34.2311	114.455	-130.383	-0.974476	1.58923	-0.407196	0.393114	0.190918	6.2888	1.83089	1.67408	2.78383	0	0.0507118
1.67686e-14	22.8805	-0.489306	5.00065e-17	-1.75427e-18	-9.74305e-17	34.2634	114.465	-130.418	-0.974762	1.58824	-0.406855	0.393115	0.190918	6.29694	1.83278	1.67587	2.78829	0	0.0507118
1.67904e-14	22.9977	-0.48936	5.06771e-17	-1.79981e-18	-9.76748e-17	34.2957	114.475	-130.452	-0.975045	1.58726	-0.406509	0.393115	0.190918	6.30508	1.83467	1.67767	2.79274	0	0.0507118
1.68091e-14	23.1154	-0.489413	5.12274e-17	-1.84184e-18	-9.13306e-17	34.3278	114.485	-130.487	-0.975324	1.58629	-0.406163	0.393115	0.190918	6.31322	1.83656	1.67946	2.7972	0	0.0507118
1.68277e-14	23.2338	-0.489465	5.16521e-17	-1.7263e-18	-8.88648e-17	34.3599	114.495	-130.522	-0.975601	1.58531	-0.405819	0.393115	0.190918	6.32135	1.83845	1.68125	2.80165	0	0.0507118
1.68492e-14	23.3528	-0.489518	5.27753e-17	-1.65639e-18	-8.93318e-17	34.392	114.505	-130.556	-0.975876	1.58434	-0.405475	0.393115	0.190918	6.32949	1.84034	1.68304	2.80611	0	0.0507119
1.68692e-14	23.4724	-0.48957	5.23334e-17	-1.62736e-18	-8.96463e-17	34.4239	114.515	-130.59	-0.976147	1.58337	-0.405127	0.393115	0.190918	6.33763	1.84223	1.68483	2.81057	0	0.0507119
1.68889e-14	23.5925	-0.489622	5.22697e-17	-1.58572e-18	-8.88304e-17	34.4558	114.525	-130.625	-0.976415	1.58242	-0.404769	0.393116	0.190918	6.34577	1.84412	1.68662	2.81503	0	0.0507119
1.69075e-14	23.7133	-0.489674	5.20428e-17	-1.65115e-18	-8.87661e-17	34.4876	114.535	-130.659	-0.976681	1.58148	-0.404405	0.393116	0.190918	6.35391	1.84601	1.68841	2.81949	0	0.0507119
1.69303e-14	23.8347	-0.489726	5.23961e-17	-1.67378e-18	-8.94812e-17	34.5194	114.545	-130.693	-0.976944	1.58054	-0.40404	0.393116	0.190918	6.36205	1.84789	1.6902	2.82395	0	0.0507119
1.69524e-14	23.9566	-0.489777	5.26587e-17	-1.73379e-18	-8.7291e-17	34.5511	114.554	-130.727	-0.977206	1.5796	-0.403674	0.393116	0.190918	6.37019	1.84978	1.69199	2.82841	0	0.050712
1.69749e-14	24.0792	-0.489828	5.29491e-17	-1.75283e-18	-8.5139e-17	34.5828	114.564	-130.761	-0.977466	1.57865	-0.403308	0.393116	0.190918	6.37832	1.85167	1.69378	2.83288	0	0.050712
1.69965e-14	24.2024	-0.489879	5.3151e-17	-1.75964e-18	-8.28492e-17	34.6144	114.574	-130.795	-0.977725	1.5777	-0.402943	0.393116	0.190918	6.38646	1.85355	1.69557	2.83734	0	0.050712
1.70206e-14	24.3263	-0.489929	5.32683e-17	-1.6294e-18	-8.56405e-17	34.646	114.584	-130.829	-0.977983	1.57674	-0.402578	0.393116	0.190918	6.3946	1.85544	1.69735	2.84181	0	0.050712
1.70395e-14	24.4507	-0.489979	5.37832e-17	-1.5699e-18	-8.33374e-17	34.6775	114.594	-130.862	-0.978239	1.57577	-0.402216	0.393116	0.190918	6.40274	1.85732	1.69914	2.84628	0	0.050712
1.70555e-14	24.5758	-0.490029	5.49198e-17	-1.5463e-18	-8.59852e-17	34.709	114.603	-130.896	-0.978493	1.57479	-0.401857	0.393117	0.190918	6.41088	1.85921	1.70092	2.85075	0	0.050712
1.70724e-14	24.7015	-0.490079	5.52455e-17	-1.55317e-18	-8.61913e-17	34.7406	114.613	-130.93	-0.978746	1.57379	-0.401502	0.393117	0.190918	6.41901	1.86109	1.70271	2.85522	0	0.0507121
1.70975e-14	24.8278	-0.490128	5.56665e-17	-1.39884e-18	-8.89102e-17	34.7721	114.622	-130.963	-0.978996	1.57277	-0.401153	0.393117	0.190918	6.42715	1.86297	1.70449	2.85969	0	0.0507121
1.71192e-14	24.9547	-0.490178	5.60802e-17	-1.5324e-18	-9.22577e-17	34.8036	114.632	-130.997	-0.979245	1.57172	-0.40081	0.393117	0.190918	6.43529	1.86486	1.70627	2.86416	0	0.0507121
1.71389e-14	25.0823	-0.490227	5.5704e-17	-1.5041e-18	-9.28732e-17	34.8352	114.641	-131.03	-0.979492	1.57066	-0.400474	0.393117	0.190918	6.44342	1.86674	1.70805	2.86863	0	0.0507121
1.71606e-14	25.2106	-0.490275	5.65051e-17	-1.55435e-18	-9.32389e-17	34.8667	114.651	-131.064	-0.979738	1.56958	-0.400142	0.393117	0.190918	6.45156	1.86862	1.70984	2.8731	0	0.0507121
1.71793e-14	25.3394	-0.490324	5.62099e-17	-1.44268e-18	-9.46909e-17	34.8983	114.66	-131.097	-0.979982	1.56848	-0.399815	0.393117	0.190918	6.4597	1.8705	1.71162	2.87758	0	0.0507121
1.7204e-14	25.469	-0.490372	5.64428e-17	-1.48931e-18	-9.66337e-17	34.9298	114.67	-131.13	-0.980225	1.56737	-0.39949	0.393117	0.190918	6.46783	1.87238	1.7134	2.88205	0	0.0507122
1.72318e-14	25.5991	-0.49042	5.62379e-17	-1.59799e-18	-9.83567e-17	34.9612	114.679	-131.163	-0.980468	1.56625	-0.399167	0.393118	0.190918	6.47597	1.87426	1.71517	2.88653	0	0.0507122
1.72546e-14	25.73	-0.490468	5.74011e-17	-1.70239e-18	-1.01669e-16	34.9926	114.688	-131.197	-0.98071	1.56513	-0.398846	0.393118	0.190918	6.48411	1.87614	1.71695	2.89101	0	0.0507122
1.72743e-14	25.8614	-0.490516	5.76006e-17	-1.77896e-18	-1.01374e-16	35.024	114.697	-131.23	-0.980953	1.564	-0.398527	0.393118	0.190918	6.49224	1.87802	1.71873	2.89549	0	0.0507122
1.72965e-14	25.9936	-0.490563	5.77011e-17	-1.73827e-18	-1.03018e-16	35.0554	114.706	-131.263	-0.981195	1.56289	-0.398212	0.393118	0.190918	6.50038	1.8799	1.72051	2.89997	0	0.0507122
1.73171e-14	26.1264	-0.49061	5.76729e-17	-1.75868e-18	-1.0303e-16	35.0867	114.716	-131.296	-0.981439	1.56178	-0.397902	0.393118	0.190918	6.50852	1.88178	1.72228	2.90445	0	0.0507122
1.73393e-14	26.2598	-0.490657	5.84597e-17	-1.79938e-18	-1.00271e-16	35.118	114.725	-131.329	-0.981684	1.56068	-0.3976	0.393118	0.190918	6.51665	1.88366	1.72406	2.90893	0	0.0507122
1.73611e-14	26.394	-0.490703	5.86538e-17	-1.73821e-18	-1.00711e-16	35.1493	114.734	-131.361	-0.981931	1.55961	-0.397309	0.393118	0.190918	6.52479	1.88554	1.72583	2.91342	0	0.0507123
1.73852e-14	26.5288	-0.49075	5.85914e-17	-1.75703e-18	-1.01456e-16	35.1806	114.743	-131.394	-0.982181	1.55857	-0.397031	0.393118	0.190918	6.53292	1.88741	1.72761	2.9179	0	0.0507123
1.74064e-14	26.6643	-0.490796	5.84936e-17	-1.66881e-18	-1.02353e-16	35.212	114.752	-131.427	-0.982433	1.55755	-0.396765	0.393118	0.190918	6.54106	1.88929	1.72938	2.92239	0	0.0507123
1.74296e-14	26.8004	-0.490842	5.86157e-17	-1.71285e-18	-1.09494e-16	35.2434	114.76	-131.46	-0.982687	1.55655	-0.396512	0.393119	0.190918	6.54919	1.89117	1.73115	2.92687	0	0.0507123
