7.73000e+02 ,4.37026e-02 ,-1.64255e-01 ,6.59511e-01 ,
2.10000e+01 ,3.16279e-01 ,-2.89332e-01 ,1.67911e+00 ,
2.77000e+02 ,-3.87089e+00 ,8.29900e+00 ,-1.47196e+00 ,
5.33000e+02 ,2.07455e-01 ,7.35574e-01 ,-3.97360e+00 ,
7.89000e+02 ,-5.76750e+00 ,2.69344e+00 ,4.92243e-01 ,
3.70000e+01 ,-7.31619e+00 ,-1.20583e+00 ,-5.48543e+00 ,
2.93000e+02 ,9.69287e+00 ,-1.32531e+00 ,2.21537e+00 ,
5.49000e+02 ,-3.07000e-01 ,-7.16512e-01 ,7.03922e-01 ,
8.05000e+02 ,-8.39696e-01 ,-1.35551e+00 ,5.33780e-01 ,
5.30000e+01 ,1.49841e+01 ,1.40342e+01 ,-5.56659e+00 ,
3.09000e+02 ,9.38713e-01 ,1.92331e+00 ,-1.61346e+01 ,
5.65000e+02 ,-4.10733e-01 ,5.89651e-01 ,-4.79631e-01 ,
8.21000e+02 ,2.21007e+01 ,4.37632e+02 ,-6.79001e+01 ,
6.00000e+00 ,5.96813e+00 ,-3.06237e-01 ,1.04653e-02 ,
2.62000e+02 ,1.87571e+01 ,-1.02603e+00 ,8.54184e+00 ,
5.18000e+02 ,-9.71661e-02 ,-2.12386e-01 ,-1.22302e-01 ,
7.74000e+02 ,-1.51689e+00 ,3.14220e+00 ,-8.76540e-01 ,
2.20000e+01 ,-1.05323e+00 ,-5.78043e-01 ,-3.16382e-02 ,
2.78000e+02 ,1.95730e-01 ,-1.97797e+00 ,1.28634e-01 ,
5.34000e+02 ,2.14543e-01 ,-1.33941e-01 ,5.28392e-01 ,
7.90000e+02 ,-2.77477e-01 ,3.51682e-01 ,-5.07395e-01 ,
3.80000e+01 ,-1.00314e+00 ,-1.41035e+00 ,-8.02849e-01 ,
2.94000e+02 ,1.81287e-01 ,-3.60679e+00 ,-2.03951e+01 ,
5.50000e+02 ,3.47314e-01 ,-8.66029e-01 ,-7.53498e-01 ,
8.06000e+02 ,-1.01839e-01 ,-3.22891e-01 ,-9.00351e-01 ,
5.40000e+01 ,2.13015e+01 ,1.73372e+01 ,-5.98053e+00 ,
3.10000e+02 ,1.76787e-01 ,9.44956e-02 ,-6.15936e-01 ,
5.66000e+02 ,1.22385e+00 ,-5.84254e+00 ,6.24792e-01 ,
8.22000e+02 ,6.59436e+03 ,-6.76194e+03 ,3.28489e+03 ,
7.00000e+00 ,1.32761e-01 ,1.93908e+00 ,-9.53492e-02 ,
2.63000e+02 ,1.08631e+00 ,-3.76999e+01 ,5.97492e+00 ,
5.19000e+02 ,2.12417e-01 ,-2.03868e-01 ,7.42695e-01 ,
7.75000e+02 ,5.11439e-02 ,4.32953e-01 ,-4.41436e-02 ,
2.30000e+01 ,-9.16843e-01 ,3.37243e-01 ,-1.31221e+00 ,
2.79000e+02 ,-1.69129e-01 ,4.11455e-02 ,1.76903e-01 ,
5.35000e+02 ,-1.03256e+01 ,-1.70248e+00 ,-2.83047e+00 ,
7.91000e+02 ,5.61274e+00 ,1.62997e+00 ,-8.71577e-01 ,
3.90000e+01 ,7.77713e+00 ,2.06741e+00 ,-1.48439e+00 ,
2.95000e+02 ,-1.99832e+00 ,2.85903e+00 ,-2.54495e-01 ,
5.51000e+02 ,-5.88133e-01 ,4.59312e+00 ,5.58186e-01 ,
8.07000e+02 ,-4.98528e-01 ,-2.69241e-02 ,1.19417e+00 ,
5.50000e+01 ,3.61752e-01 ,-1.24193e+00 ,-9.52173e-01 ,
3.11000e+02 ,1.54861e-01 ,-3.90427e-01 ,1.77001e+00 ,
5.67000e+02 ,-7.44232e-01 ,3.12472e+00 ,-1.20207e+00 ,
8.23000e+02 ,-7.67852e+00 ,4.13504e+00 ,1.33032e+00 ,
8.00000e+00 ,7.18953e-01 ,4.44211e-01 ,-1.37233e+00 ,
2.64000e+02 ,6.58176e-01 ,1.37507e+01 ,-2.72851e+00 ,
5.20000e+02 ,7.13338e-02 ,-3.80164e+00 ,2.03247e-01 ,
7.76000e+02 ,-1.44272e+00 ,-1.11738e+00 ,3.47043e-02 ,
2.40000e+01 ,1.37515e-01 ,1.16308e-01 ,-4.81757e-01 ,
2.80000e+02 ,3.79980e-01 ,1.85459e+00 ,9.12839e+00 ,
5.36000e+02 ,-9.44383e-02 ,-3.16749e-01 ,-1.91500e-01 ,
7.92000e+02 ,-1.15034e+00 ,1.80145e-01 ,3.81542e-01 ,
4.00000e+01 ,6.00217e-02 ,3.85336e-01 ,-1.47974e+00 ,
2.96000e+02 ,-6.70673e+00 ,-7.95932e-01 ,-1.10435e+01 ,
5.52000e+02 ,-1.96997e+00 ,3.95497e+00 ,-9.91852e-01 ,
8.08000e+02 ,-7.69115e+00 ,8.64951e-01 ,2.60932e+00 ,
5.60000e+01 ,2.57926e-01 ,1.96298e-01 ,-1.47638e+00 ,
3.12000e+02 ,-7.25865e+00 ,-4.00587e+00 ,3.45343e-01 ,
5.68000e+02 ,-4.91549e-01 ,-7.12263e-02 ,1.28978e+00 ,
8.24000e+02 ,-6.63852e-02 ,3.01974e-01 ,5.92033e-02 ,
1.02900e+03 ,-2.84159e+00 ,1.94114e+00 ,-2.11334e+00 ,
1.28500e+03 ,1.05358e+01 ,3.10926e+01 ,5.60306e+00 ,
1.54100e+03 ,-6.28139e-01 ,-2.50700e+00 ,-4.42982e-01 ,
1.79700e+03 ,-5.01372e+00 ,3.05426e+00 ,2.05805e-01 ,
1.04500e+03 ,-5.43305e+00 ,-3.56836e+00 ,-3.83732e-01 ,
1.30100e+03 ,-1.82209e-01 ,-8.03140e-01 ,3.69907e+00 ,
1.55700e+03 ,-6.31119e+00 ,1.32599e+01 ,2.34191e+00 ,
1.81300e+03 ,1.72331e-01 ,-5.68861e-02 ,3.24849e-02 ,
1.06100e+03 ,-5.37172e+00 ,1.24415e+01 ,-3.01650e+00 ,
